user_id,n_visits,n_unique_businesses_x,n_unique_points,n_hubs,noise_ratio,clustered_share,hub1_size,hub2_size,hub1_share,hub2_share,hub_dist_km,travel_range_km,max_dist_from_primary_hub_km,mobility_label,n_events,n_unique_businesses_y,start_time,end_time
Uq40T7gShlQLWBJb98evZg,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2018-09-13 03:55:02+00:00,2020-11-16 02:49:28+00:00
Uq819frXr3ucv8MjeJhzzw,5,4,4,1,0.0,1.0,5,0,1.0,0.0,,0.3158881526822922,0.5941655257097941,sparse,5,4,2017-12-07 19:35:05+00:00,2019-12-18 17:37:34+00:00
UwbZEMOUfeobay8ycUfT2g,30,28,28,2,0.06666666666666667,0.9333333333333333,25,3,0.8928571428571429,0.10714285714285714,13.195905570354807,3.4783426864804476,8.159576358077592,explorer,30,28,2019-09-08 17:15:43+00:00,2021-09-17 20:30:48+00:00
UyiT9-LLhcODDRZRaISqTA,6,6,6,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,1.8845674902084408,2.967664902799399,sparse,6,6,2015-04-28 10:04:47+00:00,2018-01-29 13:08:22+00:00
V34LnyOBjRuDQBuYG1Duuw,19,17,17,2,0.10526315789473684,0.8947368421052632,10,7,0.5882352941176471,0.4117647058823529,24.24483003971053,0.8515192574143751,2.192164837381301,two_area,19,17,2013-01-13 03:04:58+00:00,2019-04-20 19:54:18+00:00
V60nCZgAqt0ZfFVErQS7YA,7,6,6,1,0.42857142857142855,0.5714285714285714,4,0,1.0,0.0,,0.587634051362283,1.4054519827258145,sparse,7,6,2014-01-02 18:01:21+00:00,2017-01-11 18:50:51+00:00
VB0jUPCo1FaAgIzrxayjpg,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2012-03-01 18:32:00+00:00,2013-08-13 22:58:19+00:00
VCoKjRd_Rk97dK7pbsmIEQ,6,6,6,1,0.0,1.0,6,0,1.0,0.0,,3.1917114771878214,7.498329716709654,sparse,6,6,2011-08-07 04:52:28+00:00,2011-08-29 16:01:59+00:00
VEmT4OO690n_t7QHDTB6jA,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,3.1813854788913676,3.740794655924437,sparse,5,5,2012-06-08 02:57:17+00:00,2014-12-11 16:43:28+00:00
VG7dOVRGeaGvJ7HISpfE9A,84,50,50,4,0.08333333333333333,0.9166666666666666,48,17,0.6233766233766234,0.22077922077922077,40.751800508333474,1.0736796147829688,1.6429416536412755,explorer,84,50,2011-08-14 16:32:10+00:00,2014-08-23 17:09:47+00:00
VIBcpBsdrm8ZgkuE-o62hA,10,10,10,1,0.1,0.9,9,0,1.0,0.0,,3.0055433008651344,5.53222475163055,one_area,10,10,2014-02-17 05:03:11+00:00,2017-10-01 01:49:41+00:00
VOXxUUgygln1UgVFHAgixw,8,6,6,1,0.125,0.875,7,0,1.0,0.0,,1.277162846270816,2.882018361536731,one_area,8,6,2013-09-17 00:03:15+00:00,2014-05-03 00:43:15+00:00
VR1HCLP1bvg549xkNVN0UQ,44,44,44,1,0.045454545454545456,0.9545454545454546,42,0,1.0,0.0,,3.7091105145174614,8.461032597003102,one_area,44,44,2016-01-23 19:59:52+00:00,2018-05-05 02:53:20+00:00
VRGj14iFH4dGPdgCrw1peQ,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,1.066358403629681,1.4695291864757511,sparse,5,5,2017-03-25 00:16:12+00:00,2018-06-11 02:03:21+00:00
VRpN8qjg2_b0YPomK3_xTA,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,2.217363170785041,3.909765466840212,sparse,5,5,2016-03-01 20:54:39+00:00,2020-08-26 14:23:58+00:00
VUeZ75mvC8nf_J0wZoSGBw,6,6,6,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,6,6,2018-01-06 22:09:15+00:00,2020-11-08 00:55:56+00:00
VWMjrU0ll1FavCL9_fm8Cg,7,7,7,1,0.42857142857142855,0.5714285714285714,4,0,1.0,0.0,,3.116690379614722,4.36899412976903,sparse,7,7,2021-02-13 18:26:38+00:00,2021-04-01 05:20:46+00:00
VWriVYd_m97I7KOCN-dEkA,7,7,7,1,0.2857142857142857,0.7142857142857143,5,0,1.0,0.0,,2.13097249975646,4.251915234145145,sparse,7,7,2018-10-25 15:25:15+00:00,2019-12-03 19:35:47+00:00
VaJ23imjcYl1U35eyd6hbQ,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,0.3095595012313135,0.5784034232147268,sparse,5,5,2017-11-17 17:30:18+00:00,2017-11-18 23:18:30+00:00
Vt3dbCGAkDVY2kxKTdInzQ,6,6,6,1,0.0,1.0,6,0,1.0,0.0,,1.7326569321637693,3.3295652810691014,sparse,6,6,2017-08-05 13:42:02+00:00,2019-08-30 13:40:44+00:00
VwIAajk9Z60-5TtONFYJuA,6,6,6,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,6,6,2013-03-30 23:05:14+00:00,2014-02-02 02:19:37+00:00
W4eb0mdukxQgwvvn9IGkPA,5,5,5,1,0.2,0.8,4,0,1.0,0.0,,1.9764338670163126,2.4289527344838056,sparse,5,5,2013-05-21 18:38:22+00:00,2017-10-05 17:07:08+00:00
W4nc1emtvQ0BwbEQAF2nWA,6,6,6,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,6,6,2013-09-29 21:19:58+00:00,2014-01-16 07:02:49+00:00
W6dlxy3ts4Lj5B_LFI4Q8g,6,6,6,1,0.0,1.0,6,0,1.0,0.0,,1.5997821751968522,2.0472985570505178,sparse,6,6,2019-04-15 04:15:13+00:00,2019-06-19 18:43:47+00:00
W70CaXqiK5kVpR-iWLvsyw,10,10,10,2,0.0,1.0,6,4,0.6,0.4,18.803814041226733,0.06944706709254045,0.11723165813989204,two_area,10,10,2019-03-21 04:21:27+00:00,2019-03-23 14:47:39+00:00
W7GWFiub3HbMlMGXO3AKBA,9,9,9,1,0.0,1.0,9,0,1.0,0.0,,2.038742309365653,5.740838438366334,one_area,9,9,2013-08-26 19:22:03+00:00,2014-04-26 15:48:54+00:00
W81s2EdHHq4_CYDJNqhgRg,203,136,136,1,0.024630541871921183,0.9753694581280788,198,0,1.0,0.0,,5.408321922558559,16.727726795019894,one_area,203,136,2010-07-08 22:00:51+00:00,2022-01-07 20:55:55+00:00
WFp0CWCNjT5Fovzd7od3Pg,5,4,4,1,0.4,0.6,3,0,1.0,0.0,,0.624941231067265,1.2498750616536975,sparse,5,4,2014-09-12 01:39:15+00:00,2021-10-01 17:30:26+00:00
WGfG0iFN53alClblgY-0ww,11,10,10,2,0.0,1.0,6,5,0.5454545454545454,0.45454545454545453,1751.2682389381744,0.1746709065782059,0.30833001156125706,explorer,11,10,2017-04-29 02:28:15+00:00,2018-01-31 22:50:11+00:00
WM5HlND9Olxyk2FvYkuAhQ,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2015-08-07 19:59:37+00:00,2018-12-30 00:30:02+00:00
WMN_WooRW4oN8TaFhNpyWg,46,44,44,1,0.0,1.0,46,0,1.0,0.0,,3.60528177686541,10.049471345396109,one_area,46,44,2017-01-10 09:00:19+00:00,2018-03-01 05:05:44+00:00
WQjY0HaQOIAZi0hfDVcGWQ,42,42,42,1,0.0,1.0,42,0,1.0,0.0,,5.900569700155771,10.587993148879312,one_area,42,42,2018-02-14 22:57:09+00:00,2021-07-24 13:33:28+00:00
WTVtNexN9unsSOacvpWNmw,11,9,9,1,0.0,1.0,11,0,1.0,0.0,,1.2763599258578824,2.444129790085093,one_area,11,9,2013-12-28 17:35:11+00:00,2017-01-01 03:35:04+00:00
WVCgjoYPl7jPhXjPcSR02Q,94,64,64,4,0.09574468085106383,0.9042553191489362,73,4,0.8588235294117647,0.047058823529411764,16.54204392057897,3.6515500194429404,9.180621289531954,explorer,94,64,2011-12-10 19:58:43+00:00,2021-05-28 22:51:49+00:00
WYMVjQZay3pPFJmg_iktGw,15,10,10,1,0.06666666666666667,0.9333333333333333,14,0,1.0,0.0,,0.9017472097570818,2.254815630622862,one_area,15,10,2010-05-26 03:05:52+00:00,2012-02-25 22:42:07+00:00
WZvywUbFqvHQw1boj9OQmQ,11,11,11,2,0.2727272727272727,0.7272727272727273,5,3,0.625,0.375,7.071423075154428,2.1052852271333564,3.080559241523944,two_area,11,11,2014-05-15 14:59:31+00:00,2021-08-06 18:39:05+00:00
WaJncDmkVxHAEHb-b-goTg,7,7,7,1,0.42857142857142855,0.5714285714285714,4,0,1.0,0.0,,2.0238646858928018,2.1504462563789946,sparse,7,7,2014-07-15 17:51:52+00:00,2020-04-23 23:10:10+00:00
Wc5I96A8pEUfP96CDbRc6A,5,5,5,1,0.2,0.8,4,0,1.0,0.0,,3.5611098327305073,5.165085463220691,sparse,5,5,2013-02-26 16:24:59+00:00,2013-03-26 20:06:36+00:00
WfywKHUOxQ6AVJa8Q-luvQ,31,27,27,4,0.0967741935483871,0.9032258064516129,14,6,0.5,0.21428571428571427,1100.5605196190268,1.8435837920517126,3.0257457066051883,explorer,31,27,2016-02-29 22:34:37+00:00,2019-12-08 01:31:36+00:00
WgMCUvsxVGwDUsdJXcEPGw,7,7,7,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,7,7,2019-02-09 20:53:26+00:00,2020-08-01 16:51:26+00:00
WikldhFO-gxHRs9SRVfkqg,5,4,4,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,4,2016-05-18 02:05:26+00:00,2018-03-02 14:20:09+00:00
WlxJHUYqdEKuIwpE9iTZxw,7,6,6,1,0.14285714285714285,0.8571428571428572,6,0,1.0,0.0,,0.6619854343980172,2.991992989944716,sparse,7,6,2009-10-28 18:01:24+00:00,2016-07-27 13:33:22+00:00
WqktipEEPMZAvsOIkUTZ4g,11,11,11,1,0.5454545454545454,0.4545454545454546,5,0,1.0,0.0,,1.466432517725877,3.6180727596335207,sparse,11,11,2013-08-22 21:22:34+00:00,2015-11-09 23:38:08+00:00
Wz--ow7P1W0r09_lfkN6XQ,6,4,4,1,0.16666666666666666,0.8333333333333334,5,0,1.0,0.0,,1.92655504535822,3.365308930636787,sparse,6,4,2020-02-28 02:24:17+00:00,2021-05-05 02:37:23+00:00
X61dbhql2YZhIoO3flmkRg,20,18,18,1,0.05,0.95,19,0,1.0,0.0,,0.36874735646439005,4.194981889853266,one_area,20,18,2018-03-04 22:57:19+00:00,2019-08-19 22:29:10+00:00
XAvi-b5kaioCxEcgzOW60w,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2016-05-08 19:05:00+00:00,2019-07-07 22:23:34+00:00
XBZvCj-WeQauibI3NCi2Dg,15,12,12,1,0.6,0.4,6,0,1.0,0.0,,1.3895703789602818,2.1951205297218808,sparse,15,12,2016-06-07 23:54:54+00:00,2020-02-05 18:22:18+00:00
XBcDvNBgGcc9sl4wvx6RCQ,18,18,18,2,0.05555555555555555,0.9444444444444444,14,3,0.8235294117647058,0.17647058823529413,9.28299257048563,1.1568202889191215,2.1946848995935127,explorer,18,18,2010-09-30 20:41:35+00:00,2012-11-30 20:20:14+00:00
XGDWVXtB8p6rKhJEG0S_zg,17,16,16,2,0.0,1.0,9,8,0.5294117647058824,0.47058823529411764,9.754613071282652,0.9523975869397008,5.4933877589667786,two_area,17,16,2016-03-20 04:48:50+00:00,2020-06-11 01:47:59+00:00
XGaU9uKju7jg0xG0Lr9qeg,14,14,14,2,0.0,1.0,9,5,0.6428571428571429,0.35714285714285715,24.271314449550527,0.7047865969553078,1.8991392755720289,two_area,14,14,2016-02-06 21:01:18+00:00,2018-09-15 22:29:37+00:00
XJfn5H6UwCsp-L6n7DXrAA,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2021-12-18 21:13:46+00:00,2022-01-11 21:15:31+00:00
XLRzqtCGycIESuA5xfbXdA,35,35,35,2,0.0,1.0,32,3,0.9142857142857143,0.08571428571428572,13.38073399037262,0.9288957863897963,4.948509326535175,explorer,35,35,2017-09-10 04:57:53+00:00,2022-01-16 18:07:39+00:00
XPr6OwITQhnsvH18p4FfsA,14,11,11,2,0.5714285714285714,0.4285714285714286,3,3,0.5,0.5,19.28290552904486,0.5925888652201731,1.0959424477295314,sparse,14,11,2010-11-04 14:54:07+00:00,2011-07-22 13:22:51+00:00
XSfrNZIyAHKDb2ps1HS_8Q,88,83,83,3,0.29545454545454547,0.7045454545454546,45,14,0.7258064516129032,0.22580645161290322,13.934293173612636,4.700820878056809,10.708599684015303,explorer,88,83,2019-06-16 00:30:22+00:00,2022-01-17 19:21:58+00:00
XV5h-6e2PnQtowu5-i5KJA,8,8,8,1,0.25,0.75,6,0,1.0,0.0,,0.9676406364220334,3.646036880543057,one_area,8,8,2016-04-03 21:45:39+00:00,2019-06-02 20:38:25+00:00
XedowXE1sPi4BYJmOLjt8g,13,10,10,1,0.3076923076923077,0.6923076923076923,9,0,1.0,0.0,,3.7380022106626885,5.1559841388821095,explorer,13,10,2013-09-13 16:32:17+00:00,2014-08-25 00:06:57+00:00
Xn94AMfZrlX4Q7FvV6RrtQ,6,4,4,2,0.0,1.0,3,3,0.5,0.5,7.471078821199615,0.04344922781223187,0.08689840508974161,sparse,6,4,2016-10-15 11:55:40+00:00,2018-06-11 15:55:16+00:00
XrBVIx_LVYa8P1AiOw8gRw,8,8,8,1,0.0,1.0,8,0,1.0,0.0,,0.7844031682531846,2.8835030488180386,one_area,8,8,2015-03-04 03:34:22+00:00,2015-03-08 01:02:59+00:00
Xw8Pr6pCzuCX-UOLd3dp9A,6,6,6,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,1.3783667836043303,2.193670619413173,sparse,6,6,2017-09-22 22:21:06+00:00,2019-12-21 20:09:05+00:00
XzYyKC84ccqgw0DccAgEsQ,38,35,35,2,0.02631578947368421,0.9736842105263158,33,4,0.8918918918918919,0.10810810810810811,16.212490636388228,5.701686627942972,13.107797077415208,explorer,38,35,2017-02-27 17:57:05+00:00,2021-03-31 04:06:35+00:00
Y1MHichqrupj81MFtTA98Q,6,5,5,1,0.5,0.5,3,0,1.0,0.0,,1.1334779262865882,2.266761057967356,sparse,6,5,2010-01-25 19:25:33+00:00,2019-03-07 01:48:08+00:00
Y3HQHXVM6aDiDsbyN8U5eQ,13,13,13,1,0.3076923076923077,0.6923076923076923,9,0,1.0,0.0,,4.253187582559902,6.767157798949663,explorer,13,13,2018-03-25 17:13:56+00:00,2021-11-01 20:43:18+00:00
YBNpmwPM-CjNzoRdF3Ap4g,84,73,73,7,0.03571428571428571,0.9642857142857143,39,17,0.48148148148148145,0.20987654320987653,21.591730528063298,4.581520942169204,10.571426307873065,explorer,84,73,2016-08-27 03:04:06+00:00,2020-08-21 04:19:01+00:00
YL5KFoUtGEdBA7x-C4zu7A,10,10,10,1,0.4,0.6,6,0,1.0,0.0,,2.4275983452096925,3.9515192519204456,explorer,10,10,2016-02-11 16:21:20+00:00,2018-05-20 16:03:04+00:00
YPfS68Yx1yi7u1GpU5sR8g,5,3,3,1,0.4,0.6,3,0,1.0,0.0,,0.22757586697309895,0.4551489796639405,sparse,5,3,2017-08-03 04:32:09+00:00,2019-02-08 01:56:58+00:00
YlWXXEeVK0rsdNys17jvKw,11,10,10,2,0.0,1.0,7,4,0.6363636363636364,0.36363636363636365,14.196737458739957,0.31666200987096516,4.553369364633948,two_area,11,10,2014-04-24 03:04:41+00:00,2021-06-14 22:16:53+00:00
YlxeTuWCoZfrefhy0Ucyhg,8,6,6,1,0.125,0.875,7,0,1.0,0.0,,0.3981899229745496,0.9637947413825746,one_area,8,6,2018-02-25 14:14:24+00:00,2019-01-31 20:31:48+00:00
YnDvjz11ZE-f9qc3gEm-KQ,14,11,11,2,0.2857142857142857,0.7142857142857143,6,4,0.6,0.4,16.79501971054176,0.9591753190834074,1.5716034182384073,two_area,14,11,2014-02-21 03:32:19+00:00,2015-01-03 23:03:42+00:00
YqsceNOYPupHz80fOwVviQ,7,7,7,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,7,7,2012-05-20 02:29:18+00:00,2018-10-02 21:54:07+00:00
YrWN6qplTdYlQ5urYNxpwg,9,8,8,1,0.0,1.0,9,0,1.0,0.0,,3.3901905655841835,4.40021942563465,one_area,9,8,2009-12-30 02:15:02+00:00,2020-10-14 10:38:58+00:00
Z0yHptbS93271s_h6LJOMw,6,6,6,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,1.4759492194066572,3.5346469364054105,sparse,6,6,2018-02-19 19:16:49+00:00,2021-10-19 21:36:04+00:00
Z8xy8ivjN7wl2HSyOtEU8Q,8,7,7,1,0.625,0.375,3,0,1.0,0.0,,0.2692985063843036,0.5385971190383557,sparse,8,7,2013-10-26 01:07:23+00:00,2014-06-30 00:25:47+00:00
ZDgqRbMzvh5xLvLPf5pd1A,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,0.8455057452184879,1.5402286067926445,sparse,5,5,2009-03-27 07:47:13+00:00,2009-03-27 19:57:46+00:00
ZG7d4yTQxdQ4SAKRWXBg_w,6,5,5,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,1.0915720650075609,1.1518941028599439,sparse,6,5,2016-09-05 18:07:34+00:00,2017-09-08 23:31:38+00:00
ZGnUQTLwVZTzSLGu6vR4nQ,6,6,6,2,0.0,1.0,3,3,0.5,0.5,8.80790039027724,1.3948161271171746,1.5454971881622104,sparse,6,6,2018-12-22 03:57:26+00:00,2021-11-19 03:35:27+00:00
ZHiVNK_5ytWSSR9HGr0iIQ,20,19,19,1,0.1,0.9,18,0,1.0,0.0,,1.144201924963081,2.798293709154129,one_area,20,19,2019-02-23 03:00:52+00:00,2020-12-24 19:48:32+00:00
ZIlZhl7xT9gztKRlWk8Uvg,24,23,23,2,0.3333333333333333,0.6666666666666667,8,8,0.5,0.5,1752.4340974205516,1.0764540999488796,2.8900603753648757,explorer,24,23,2011-08-19 22:54:29+00:00,2020-01-26 04:01:23+00:00
ZJZARSGq4UOpsFl72PZNAw,13,10,10,2,0.15384615384615385,0.8461538461538461,7,4,0.6363636363636364,0.36363636363636365,24.996214154485678,0.042419311689412306,0.08371344140893112,two_area,13,10,2011-09-12 03:35:12+00:00,2019-12-22 05:35:09+00:00
ZSmUmmJ9Jxk3UeaVmWg4Eg,9,8,8,1,0.0,1.0,9,0,1.0,0.0,,0.8977282421547147,2.2449009291239834,one_area,9,8,2014-09-22 22:31:04+00:00,2018-03-24 23:36:33+00:00
ZZ6LB_EAJFvpx3VbYcg3QA,6,6,6,1,0.16666666666666666,0.8333333333333334,5,0,1.0,0.0,,3.0693278636791494,6.931829267622647,sparse,6,6,2016-05-11 16:43:15+00:00,2021-09-25 02:50:11+00:00
ZZMnSSzyL7l9XiLgrtlwZw,8,8,8,2,0.125,0.875,4,3,0.5714285714285714,0.42857142857142855,10.378125435121412,1.0530422188341495,2.678925273945602,two_area,8,8,2018-08-25 19:04:22+00:00,2020-07-23 13:09:46+00:00
ZjGnvSASx6ziJ2pLD8KNQA,24,21,21,4,0.3333333333333333,0.6666666666666667,5,4,0.3125,0.25,11.505720209904723,0.6486819054315467,1.5524620569671663,explorer,24,21,2013-04-16 23:47:19+00:00,2019-11-04 02:50:19+00:00
Zjp8kd0zPbrp8-uCrmklQg,13,11,11,1,0.38461538461538464,0.6153846153846154,8,0,1.0,0.0,,2.9479874541719164,7.500696696496353,explorer,13,11,2012-08-26 22:34:50+00:00,2012-12-28 23:55:16+00:00
Zqu-tMR9CHjA44sU7I5bXA,11,11,11,1,0.0,1.0,11,0,1.0,0.0,,1.0570434760989431,2.6612395228938674,one_area,11,11,2007-03-29 19:26:59+00:00,2007-04-17 23:01:19+00:00
ZunpK0C6__9QjOeJdvhU4A,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2018-04-26 00:06:01+00:00,2021-08-15 12:30:33+00:00
ZvkbHmIQg0z28aPoLB8-QQ,10,9,9,1,0.6,0.4,4,0,1.0,0.0,,0.767319881489088,1.0427611853413998,sparse,10,9,2015-06-10 01:07:37+00:00,2017-10-02 05:15:41+00:00
_-Uw7Bk9mGdE8JnwI6Czog,11,11,11,1,0.2727272727272727,0.7272727272727273,8,0,1.0,0.0,,2.3649405565737003,5.209358577316733,one_area,11,11,2019-02-28 20:24:36+00:00,2019-09-28 23:54:04+00:00
_1hPdizzSbtEqgO_VKR72g,20,17,17,2,0.2,0.8,13,3,0.8125,0.1875,15.335495671281056,2.338383159759571,5.5849530755633445,explorer,20,17,2014-12-08 20:58:18+00:00,2021-10-27 18:19:44+00:00
_2PfDGJk_JbVktP5E8DKTw,5,5,5,1,0.2,0.8,4,0,1.0,0.0,,1.5060650079973648,2.532302856894971,sparse,5,5,2013-05-28 21:56:15+00:00,2016-06-18 14:40:27+00:00
_3slMJIPWtusJq4waO_zqQ,7,6,6,1,0.42857142857142855,0.5714285714285714,4,0,1.0,0.0,,3.08240942199489,5.330084632380939,sparse,7,6,2016-06-16 18:31:44+00:00,2020-04-21 16:25:03+00:00
_6eWh95nK84sZMSH4kA4Gg,22,21,21,3,0.045454545454545456,0.9545454545454546,15,3,0.7142857142857143,0.14285714285714285,8.311108173430704,2.94039415238297,3.9243971046478703,explorer,22,21,2014-08-04 01:45:40+00:00,2015-01-27 10:05:15+00:00
_G4218U6yDywqn_06L595w,10,9,9,1,0.5,0.5,5,0,1.0,0.0,,1.517387680295007,4.0353523835714675,explorer,10,9,2009-09-26 23:14:01+00:00,2014-08-18 03:00:26+00:00
_HhajxbU7yprqYMtvBlIig,6,6,6,1,0.5,0.5,3,0,1.0,0.0,,0.029880807636908185,0.0445430358064063,sparse,6,6,2016-08-01 00:12:28+00:00,2019-06-30 07:30:42+00:00
_K4pNMWOUkvQlO0k75xV9g,5,4,4,1,0.2,0.8,4,0,1.0,0.0,,1.5039301052313085,3.513746189720298,sparse,5,4,2016-10-24 13:39:37+00:00,2016-11-09 23:15:48+00:00
_KL1CGJLouKvmtqvIsh6hA,9,8,8,2,0.3333333333333333,0.6666666666666667,3,3,0.5,0.5,5.4864288034693915,0.3920687915511409,0.7320215134619722,explorer,9,8,2014-08-03 22:23:54+00:00,2019-10-19 23:46:55+00:00
_Voi8461u-vpVgEkZ7wg3g,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,1.283473315673839,2.020810276393202,sparse,5,5,2017-02-11 19:56:44+00:00,2019-06-15 15:12:40+00:00
_cQJIRrJu0pXqBSloGFmyA,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,2.4665469128932402,3.961902262392457,sparse,5,5,2019-07-20 04:55:04+00:00,2020-08-23 19:01:40+00:00
_mtqoo7wQYheXrO1pCAo0g,21,20,20,1,0.047619047619047616,0.9523809523809523,20,0,1.0,0.0,,4.018331647606292,9.847764405080465,one_area,21,20,2011-07-09 02:30:20+00:00,2021-10-01 02:38:48+00:00
_sc93u8VgIQVi5Af_7h1GA,16,16,16,1,0.0,1.0,16,0,1.0,0.0,,1.0820452132529104,4.255229698985137,one_area,16,16,2010-01-13 05:03:37+00:00,2010-03-19 15:41:12+00:00
_yRKTBGymWyWoBj2YJFCmQ,36,34,34,1,0.08333333333333333,0.9166666666666666,33,0,1.0,0.0,,1.4114783911275137,3.5906968543350666,one_area,36,34,2018-03-16 19:52:04+00:00,2022-01-17 12:43:00+00:00
_yS6GfchBYtNThmucf_r1A,7,7,7,2,0.0,1.0,4,3,0.5714285714285714,0.42857142857142855,10.724929746629547,2.888169851395853,3.4551055063737084,sparse,7,7,2017-08-03 15:22:11+00:00,2018-07-27 04:23:53+00:00
a4MrK-KrumPaY5Vl0aC1rw,70,58,58,2,0.04285714285714286,0.9571428571428572,64,3,0.9552238805970149,0.04477611940298507,938.114268368805,1.8488900322044488,9.690998984514314,explorer,70,58,2017-01-13 03:01:45+00:00,2018-08-31 19:27:19+00:00
a7Hc-cLGLMVXb6J5c8aXRw,8,8,8,2,0.25,0.75,3,3,0.5,0.5,8.288403274359583,0.5437427867741562,1.0071510587607237,two_area,8,8,2018-01-03 23:26:55+00:00,2021-08-06 00:09:57+00:00
a91M-RIBmsjCYtOd-X2hFQ,7,7,7,1,0.14285714285714285,0.8571428571428572,6,0,1.0,0.0,,0.24131114877631982,1.0524413641638206,sparse,7,7,2019-10-24 20:28:46+00:00,2019-11-22 11:35:45+00:00
aEgD7g9gof2Bl0dUEwWQ2g,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,1.1394422774382815,1.4948606749996425,sparse,5,5,2015-07-16 18:28:02+00:00,2020-03-29 00:21:50+00:00
aJgLdDQt9ytb-qbF8hpyjQ,18,14,14,1,0.1111111111111111,0.8888888888888888,16,0,1.0,0.0,,0.6665572745248832,2.549109727665282,one_area,18,14,2011-05-07 21:41:55+00:00,2018-07-17 22:18:45+00:00
aN3hqwdyeT6AmyUq3GgIIA,109,96,96,3,0.05504587155963303,0.944954128440367,60,40,0.5825242718446602,0.3883495145631068,11.663561471288316,3.198703644660485,9.025129334914867,explorer,109,96,2009-11-04 23:42:38+00:00,2015-07-01 17:40:34+00:00
aOGtShQrhkVF0REtkJCNkA,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,1.9416119644726153,2.030421163530132,sparse,5,5,2015-08-24 01:48:49+00:00,2016-08-26 18:35:49+00:00
aPEZfHCW053NYcWrNT6vZw,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2016-01-01 20:55:46+00:00,2016-12-17 23:43:00+00:00
aQr8seSnycChN6TSqQ6PEA,6,6,6,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,2.6151369532438014,3.28902540712995,sparse,6,6,2017-10-20 01:56:30+00:00,2021-06-17 16:49:04+00:00
aW-gSyHbowWiIJ0Qf1K8PQ,7,7,7,1,0.5714285714285714,0.4285714285714286,3,0,1.0,0.0,,1.8979060440174447,2.2048836684376005,sparse,7,7,2015-10-31 03:05:08+00:00,2019-12-14 18:45:44+00:00
acqIFO_sRn910Nc3tJVC3A,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,3.949901314905196,4.435516321691164,sparse,5,5,2019-06-26 12:01:38+00:00,2021-12-14 21:51:06+00:00
adAyqY8C2KUzz_IvYfLszw,10,9,9,1,0.2,0.8,8,0,1.0,0.0,,0.8955858879740222,2.404034168403941,one_area,10,9,2013-01-03 19:18:47+00:00,2016-02-24 01:11:14+00:00
afKo80GQvZYbdlwckuZixg,7,7,7,1,0.42857142857142855,0.5714285714285714,4,0,1.0,0.0,,2.7245365906769132,5.134017195708275,sparse,7,7,2013-09-14 03:57:38+00:00,2018-04-07 01:36:14+00:00
ah5_tmNcNRufLDgbbU5t7g,9,9,9,1,0.2222222222222222,0.7777777777777778,7,0,1.0,0.0,,0.5919428296586676,1.0013323792143565,one_area,9,9,2019-08-07 05:09:14+00:00,2020-01-15 16:31:34+00:00
aha055JQo_MKHlBGAqPkWA,11,11,11,1,0.0,1.0,11,0,1.0,0.0,,1.674879186871868,3.3564444102997344,one_area,11,11,2013-09-28 16:10:33+00:00,2019-12-14 18:06:59+00:00
ajR1S3mEFTUnixX2a35yJg,5,4,4,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,4,2015-06-30 19:48:48+00:00,2020-08-11 04:14:59+00:00
an2Y3s60SO4oOrDzXoz79w,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2014-09-07 22:04:10+00:00,2022-01-12 19:39:56+00:00
anyYN-TwiaH2mUOcsvQEbg,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,0.8859919870229659,2.220543949872858,sparse,5,5,2018-01-28 12:34:25+00:00,2019-02-20 15:51:02+00:00
